Date,TREX,STMP,ENPH,IPGP,NICE,TNC,MANH,CYBR,SNA,PLNT,THO,AMN,VAR,WEX,RHI,VFSUX,VHYAX,VOO
2020-04-14,40.459999084472656,140.0,41.400001525878906,120.75,161.9199981689453,62.2599983215332,59.630001068115234,87.97000122070312,116.18000030517578,55.31999969482422,51.29999923706055,60.2400016784668,112.69999694824219,112.4800033569336,41.7400016784668,10.6899995803833,23.420000076293945,260.9200134277344
2020-04-15,38.45000076293945,136.6699981689453,39.61000061035156,114.44000244140625,159.3300018310547,58.31999969482422,55.29999923706055,86.0,109.66999816894531,52.0,47.2599983215332,56.93000030517578,109.4800033569336,108.73999786376953,41.18000030517578,10.699999809265137,22.709999084472656,255.24000549316406
2020-04-16,39.78499984741211,144.05999755859375,38.790000915527344,115.4800033569336,164.5399932861328,59.58000183105469,55.86000061035156,88.66999816894531,110.79000091552734,50.099998474121094,49.619998931884766,54.13999938964844,108.37999725341797,106.72000122070312,40.400001525878906,10.699999809265137,22.690000534057617,256.5299987792969
2020-04-17,41.81999969482422,145.52999877929688,38.959999084472656,119.05000305175781,167.5,62.45000076293945,57.5,92.0,118.33000183105469,56.56999969482422,53.27000045776367,56.150001525878906,115.75,114.69000244140625,43.2400016784668,10.699999809265137,23.5,263.6099853515625
2020-04-20,42.875,143.3000030517578,39.0099983215332,117.94000244140625,166.5800018310547,61.15999984741211,55.349998474121094,95.0,114.66000366210938,56.099998474121094,52.09000015258789,55.130001068115234,112.04000091552734,109.80999755859375,41.189998626708984,10.699999809265137,23.020000457763672,258.8599853515625
2020-04-21,40.36000061035156,140.57000732421875,35.5099983215332,111.6500015258789,160.72000122070312,59.2400016784668,52.0,91.29000091552734,110.54000091552734,55.220001220703125,52.369998931884766,49.54999923706055,104.0999984741211,102.43000030517578,41.29999923706055,10.6899995803833,22.420000076293945,250.9499969482422
2020-04-22,42.63999938964844,143.63999938964844,38.2400016784668,116.51000213623047,164.44000244140625,59.58000183105469,58.0,94.8499984741211,113.76000213623047,57.43000030517578,52.40999984741211,48.75,107.22000122070312,105.55000305175781,41.349998474121094,10.6899995803833,22.809999465942383,256.4700012207031
2020-04-23,42.16999816894531,146.3000030517578,39.47999954223633,116.33999633789062,165.94000244140625,60.97999954223633,56.11000061035156,94.55999755859375,113.66999816894531,57.040000915527344,54.349998474121094,46.400001525878906,107.94999694824219,106.05999755859375,43.779998779296875,10.699999809265137,22.809999465942383,256.4200134277344
2020-04-24,42.89500045776367,147.9600067138672,37.72999954223633,120.9000015258789,164.8699951171875,58.56999969482422,58.11000061035156,94.69999694824219,116.06999969482422,57.900001525878906,58.119998931884766,44.369998931884766,108.68000030517578,110.0999984741211,44.060001373291016,10.699999809265137,23.110000610351562,260.1400146484375
2020-04-27,45.89500045776367,157.25,37.209999084472656,126.08000183105469,168.27000427246094,59.52000045776367,63.15999984741211,96.27999877929688,125.04000091552734,62.439998626708984,62.79999923706055,45.75,110.97000122070312,118.91000366210938,45.5099983215332,10.6899995803833,23.549999237060547,263.8999938964844
2020-04-28,48.33000183105469,155.0500030517578,43.0,131.08999633789062,167.50999450683594,61.279998779296875,67.05000305175781,95.4800033569336,126.38999938964844,60.439998626708984,66.01000213623047,46.540000915527344,108.86000061035156,122.55000305175781,46.29999923706055,10.710000038146973,23.6299991607666,262.67999267578125
2020-04-29,49.900001525878906,162.63999938964844,48.9900016784668,133.0,169.60000610351562,65.30000305175781,72.0,98.95999908447266,135.52000427246094,64.2300033569336,70.29000091552734,47.40999984741211,115.69999694824219,137.57000732421875,48.290000915527344,10.720000267028809,24.040000915527344,269.45001220703125
2020-04-30,47.61000061035156,158.27000427246094,46.83000183105469,129.3300018310547,164.3000030517578,59.16999816894531,70.94000244140625,98.76000213623047,130.2899932861328,60.33000183105469,66.19999694824219,46.97999954223633,114.37999725341797,132.32000732421875,47.27000045776367,10.729999542236328,23.549999237060547,267.1000061035156
2020-05-01,45.94499969482422,154.49000549316406,43.25,119.37000274658203,162.85000610351562,58.43000030517578,68.9000015258789,96.36000061035156,124.05000305175781,57.619998931884766,62.939998626708984,44.220001220703125,111.37000274658203,127.19999694824219,44.380001068115234,10.720000267028809,22.8799991607666,259.82000732421875
2020-05-04,49.95500183105469,159.9199981689453,43.97999954223633,119.06999969482422,163.50999450683594,57.060001373291016,70.76000213623047,97.72000122070312,121.4000015258789,57.439998626708984,61.060001373291016,42.58000183105469,114.37000274658203,125.83000183105469,44.209999084472656,10.720000267028809,22.889999389648438,260.6400146484375
2020-05-05,54.60499954223633,169.17999267578125,44.369998931884766,144.10000610351562,169.27000427246094,57.939998626708984,70.0199966430664,97.98999786376953,121.66999816894531,57.08000183105469,64.88999938964844,43.060001373291016,115.02999877929688,128.00999450683594,44.36000061035156,10.729999542236328,23.010000228881836,263.0400085449219
2020-05-06,55.974998474121094,185.0,52.68000030517578,144.1999969482422,169.14999389648438,57.779998779296875,71.62000274658203,100.80000305175781,119.69999694824219,60.400001525878906,66.2300033569336,42.439998626708984,116.05999755859375,130.14999389648438,43.88999938964844,10.729999542236328,22.649999618530273,261.2699890136719
